Sentence,Sentiment_Num,,,,
"현대차·기아, 세계 3대 자동차시장 인도서 '훨훨'",2,,,,
"현대차, 자동차 소프트웨어 '채용 연계 캠프'...8주간 무료 교육",1,,,,
"현대차 로봇 거점 찾은 이창양 ""한미협력 우수사례""",1,,,,
"현대차, 어린이집·초등학교 통학차량 무상점검 서비스",1,,,,
현대차 정의선 회장과 점심 한끼?…한국판 '버핏과 점심' 참가자 모집,1,,,,
"현대차, 한-태평양도서국 정상회의 의전차량 지원",1,,,,
"홈플러스, 5개점에 현대차 캐스퍼 쇼룸 운영",1,,,,
"현대차, 2분기엔 더 번다…전기차 '선수' 입장에 '상반기 1등' 예약",2,,,,
"현대차, 8년 연속 '뉘르부르크링 24시 내구레이스' 출격… N브랜드 우수성 각인",1,,,,
"현대차증권  ""롯데웰푸드, 해외 매출 고성장 등 우상향 기대""",2,,,,
현대차가 돌아왔다…영업익 3배 증가 이끈 장재훈 사장,2,,,,
"현대차, '2023 대한민국 동행축제' 연계 특별 프로모션 실시",1,,,,
"현대차, '대한민국 동행축제' 연계 프로모션…""최대 5% 할인""",1,,,,
수소 버스 민간 확대…삼성·SK·현대차·포스코 등 7개 기업 협약,2,,,,
"전경련 '한국판 버핏과 점심', 현대차 정의선 출격",1,,,,
"현대차, 수소 상용 모빌리티 비전 공개",1,,,,
"현대차, 수소 상용 모빌리티 비전 공개",1,,,,
"현대차, 수소 상용 모빌리티 비전 공개",1,,,,
"현대차, 4월 글로벌 33만6천대 판매…전년비 8.5%증가",2,,,,
"""최소 2배 차이"" 현대차 배당 vs 예금 이자 승자는?",2,,,,
현대차 4월 주춤… 아이오닉 형제 정반대 실적,0,,,,
"장거리엔 수소전기트럭, 엑시언트 수소 트랙터가 보여준 현대차의 북미 수소 비전...720km 주행",1,,,,
"현대차, '대한민국 동행축제' SUV 차종 특별 프로모션",1,,,,
현대차 ‘동행축제’와 손잡고… 싼타페·넥쏘 최대 5% 할인,1,,,,
"친환경자동차  전환 앞선다…현대차, 미국 서 37.2t 수소트럭 공개",1,,,,
"현대차·기아, 1분기 영업이익 '총 6조원' 넘었다",2,,,,
국내기업 미국  법인 실적 보니…현대차 순이익 140% 성장,2,,,,
"친환경차·SUV 쌍끌이…현대차·기아, 4월 미국  판매 15% 안팎증가",2,,,,
"현대차, 폐기물 활용한 자원순환형 청정수소 생산 나선다",1,,,,
"포니 50년' 현대차 ""달에서 달리겠다""…자동차 업계의 우주여행",1,,,,
"현대차 N브랜드, 내구레이스 ‘뉘르부르크링 24시’ 8년 연속 ‘도전장’",1,,,,
현대차 ‘현대 키즈 모터쇼’ 활짝…어린이날 행사도,1,,,,
"울산지법, 사내하청 불법파견 현대차에 벌금 3000만원 선고···현대차 전 사장 2명 2000~3000만원 벌금형",0,,,,
"현대차, 미국서 대형 수소전기트럭 공개… 북미 시장 공략",1,,,,
"현대차, 북미 청정 운송수단 박람회 참가",1,,,,
"현대차·기아, 4월도 미국서 씽씽…하이브리드 판매 125% 증가",2,,,,
"현대차, 4월 33만6212대 판매…전년비교  8.5%증가",2,,,,
‘한국판 버핏과의 점심’ 1호는 정의선 현대차 회장,1,,,,
"현대차·경총, 중대재해 예방 위해 위험성평가 개선 머리 맞대",1,,,,
"경총·현대차, 중대재해 예방 위험성평가 추진단 출범",1,,,,
"현대차, '2023 대한민국 동행축제' 연계 특별 프로모션 실시",1,,,,
"현대차, 미국 서 37톤 수소트럭 공개…1회 충전에 720km 주행",1,,,,
"현대차, 미국서 수소전기 트랙터 공개...""통합 수소 생태계 만든다""",1,,,,
"현대차, 미국 서 수소트럭 공개… ‘수소 가치사슬 구축’ 비전",1,,,,
경총·현대차 `중대재해 예방 위험성평가 개선 추진단`,1,,,,
동행축제와 손잡은 현대차… 싼타페·팰리세이드·넥쏘 등 최대 5% 할인,1,,,,
"현대차 - 경총, 근무환경 위험성 평가체계 개선",2,,,,
"현대차, '뉘르부르크링 24시 레이스' 8년 연속 도전장",1,,,,
"SK E&S, 환경부·현대차 등과 ‘수소버스 전환’ 사업 본격화",2,,,,
한국판 '버핏과의 점심' 1호는…정의선 현대차 회장,1,,,,
"“통학버스 점검받아 봄!”…현대차, 어린이 통학차량 무상점검 제공",1,,,,
"현대차·기아, 미국서 친환경차 월간 최대 판매…2만4천여대",2,,,,
"녹색지옥'에 8년 연속 도전장…현대차, '뉘르부르크링 내구레이스' 출전",1,,,,
"""상상 속 미래 모빌리티는?""…현대차, 키즈 모터쇼 개최",1,,,,
"SK E&S, 환경부·현대차 등과 수소버스 전환 사업 본격화",2,,,,
현대차-경총 '중대재해 예방 추진단' 국내 첫 출범,1,,,,
"“수소 생태계 구축” 현대차, 상용 모빌리티 비전 공개",1,,,,
"현대차-경총, '중대재해 위험성평가 개선 추진단' 출범",1,,,,
"“전년 비교  8.5%증가"" 현대차, 4월 33만 6212대 판매",2,,,,
"""도요타 기다려"" 현대차·기아 미국  판매 9개월째 두자릿수 껑충",2,,,,
경총-현대차 ‘중대재해 예방 위험성 평가 개선 추진단’ 출범,1,,,,
"현대차, 녹색지옥 극복한다…‘뉘르부르크링 레이스’ 8회 연속 출전",1,,,,
현대차 ‘제7회 현대 키즈 모터쇼’ 14일까지 개최,1,,,,
"현대차·기아, 4월 미국 판매 15%증가…혼다 제치고 도요타 추격",2,,,,
"한번 충전에 720km 가는 수소전기트럭…현대차, 북미 상용차 시장 공략",1,,,,
"경총-현대차, 중대재해 예방을 위한 위험성평가 개선 추진단 출범",1,,,,
"현대차, 4월 33만6천212대 판매…1년 전보다 8.5% 증가",2,,,,
"“1회 충전에 720㎞ 주행”…현대차, 미국 서 수소 상용트럭 공개",1,,,,
"현대차 노사, 소외아동 '소원 성취' 프로젝트에 5천만원",1,,,,
"이창양 장관, 현대차 '보스턴 다이내믹스' 깜짝방문",1,,,,
"현대차, 어린이 통학차량 무상점검 캠페인…항균 서비스는 덤",1,,,,
"현대차, 수소 상용 모빌리티 비전 공개",1,,,,
"현대차, 미국  ACT 엑스포 2023서 수소 상용 모빌리티 비전 공개",1,,,,
"현대차 노사, 지역 소외아동 '소원을 부탁해' 7년째 실천",1,,,,
"현대차 '아반떼 N TCR', 'TCR 월드 투어' 개막전 1·2위",2,,,,
"SK E&S, 환경부·현대차 등과 ‘수소버스 전환’ 사업 본격화",2,,,,
"현대차, 현대 키즈 모터쇼… ""어린이 대통령 도티 온다”",1,,,,
‘한국판 버핏과의 점심’ 1호 회장님은?...정의선 현대차 회장 뜬다,1,,,,
"현대차, 미국 서 37.2t 수소전기트럭 공개…1회 충전으로 720㎞ 주행",1,,,,
" 현대차 경주차, TCR월드투어 개막전 더블 포디움 달성",2,,,,
"경총-현대차, ‘중대재해 위험성 평가 개선 추진단’ 출범",1,,,,
"SK E&S, 환경부·현대차와 '수소버스 전환' 사업 가속",2,,,,
"작년 2관왕' 현대차, TCR 월드투어 개막전 '더블 포디움' 달성",2,,,,
"현대차, 북미서 '대형 수소트럭' 공개…""수소 가치사슬 구축""",2,,,,
“차세대 미디어 아티스트 발굴”… 현대차 ‘아트 실험’은 계속,1,,,,
"현대차·기아, 미국  판매 9개월 연속 증가세…""HEV 실적 견인""",2,,,,
"“그랜저 잘 나가네” 현대차, 4월 내수 6만6660대 판매…12.2%증가",2,,,,
다시 돌아온 임단협의 계절… 현대차 노사 팽팽한 기싸움 예고,0,,,,
"""싼타페·넥쏘 최대 5% 할인""…현대차, 동행축제와 연계 프로모션",1,,,,
 현대차 글로벌 33만6212대 판매…전년비교  8.5% 증가,2,,,,
한국판 '버핏과의 점심' 첫 타자는 정의선 현대차 회장,1,,,,
현대차 아반떼N '2023 TCR 월드투어' 개막전 1·2위 석권,2,,,,
"현대차, 국내 최대 규모 모터스포츠 대회 ‘현대 N 페스티벌’ 개최",1,,,,
"현대차, 미국 서 37.2t 수소트럭 공개..수소 상용모빌리티 비전제시",2,,,,
"현대차, '대한민국 동행축제' 연계 최대 5% 할인 프로모션",1,,,,
"현대차, 소프트웨어 인재 직접 양성…'소프티어 부트캠프' 모집",1,,,,
"현대차 '아반떼 N TCR', 'TCR 월드 투어' 개막전 더블 포디움",2,,,,
"“SW 골라 쓴다”… 현대차, EV9으로 ‘SDV’ 시동",1,,,,
" 현대차, 4월 33만6212대 판매… 전년대비 9% 증가",2,,,,
"‘작년 챔피언’ 현대차, TCR 월드투어 개막전 1·2위",2,,,,
"현대차-경총, 중대재해 예방 위한 위험성평가 개선 추진단 출범",1,,,,
"파죽지세' 현대차·기아, 영업익 10兆클럽 동반 입성 청신호",2,,,,
"현대차, 그랜저 호조세 지속… 4월 글로벌 판매 전년 대비 8.5% 증가",2,,,,
"이창양 장관, 현대차가 인수한 보스턴 다이내믹스 깜짝 방문",1,,,,
"아반떼'가 일 냈다…현대차, 'TCR 월드 투어' 개막전 더블 포디움 달성",2,,,,
"KT·현대차, 서울 어린이 행복 프로젝트 나선다",1,,,,
"SK E&S, 환경부·현대차 등과 수소버스 전환 사업 본격화",1,,,,
"질주하는 자동차…현대차·기아, 4월 판매 8%대 증가",2,,,,
"""장거리 운행 많은 미국은 수소전기트럭"" 현대차의 수소차 히든카드는",1,,,,
"어린이들이 상상하는 모빌리티… 현대차, '키즈 모터쇼' 개최",1,,,,
"현대차, 동행축제에 SUV 7500대 판촉…싼타페 최대 5% 할인",1,,,,
현대차 4월 전세계 판매량 33만6천대…전년대비 8.5%증가,2,,,,
"정의선 현대차 회장, 현대제철 당진공장서 전기차 강판 점검",1,,,,
"KT, 서울시·현대차와 어린이 지원 프로젝트 협력",1,,,,
윤석열 대통령 미국  연설 현장서 포착된 정의선 현대차 회장,1,,,,
"SK E&S, 환경부-현대차 등과 '수소버스 전환' 사업 본격화",2,,,,
IRA 직격탄 맞은 현대차·기아,0,,,,
"산업부 장관, 미국 보스턴다이내믹스 설립자와 면담…""현대차와 시너지 기대""",1,,,,
"현대차, ‘동행축제’ 프로모션…싼타페팰리세이드 최대 5% 할인",1,,,,
"러시아 공장 매각설 재점화, 현대차 ""결정된 바 없어""",1,,,,
"현대차, TCR 월드투어 개막전서 1-2위 동시 석권",2,,,,
"현대차, '현대 N 페스티벌' 개최",1,,,,
"현대차, 폐기물 활용한 자원순환형 청정수소 생산 나선다",2,,,,
현대차 ‘아반떼 N TCR’·‘TCR 월드 투어’ 개막전 더블 포디움,2,,,,
"현대차, 엑시언트 수소전기트럭 트랙터 첫선… 수소 상용 모빌리티 비전 공개",1,,,,
"현대차증권  ""하이브, 연매출 2조원 가시화…목표가증가""",2,,,,
"핵심 사양 담고도 1490만원…현대차, '2023 캐스퍼'에 실용 트림 추가",1,,,,
"현대차, '뉘르부르크링 24시 내구레이스' 8년 연속 출전",1,,,,
"현대차·기아, 친환경차 선전 4월 미국  판매 15%증가",2,,,,
홈플러스 업계 최초로 자동차 판다…현대차와 손잡아,2,,,,
"이창양 장관, 현대차 로봇 개발 거점 ‘보스턴 다이내믹스’ 깜짝 방문",1,,,,
"현대차·기아. 소프트웨어 포티투닷에 1조 출자…""경쟁력 제고""",1,,,,
"장난감 대신 주식… ""삼성전자·카카오·현대차주식 사주세요"" ",1,,,,
"현대차, 1분기 영업이익 3조5927억원… 상장사 첫 1위",2,,,,
"""대중차 아닌 고급차""… 현대차·기아 승부수 통했다",2,,,,
"현대차, 4월도 잘 팔았다… SUV 인기에 그랜저 판매량 1만대 육박",2,,,,
"“현대차, 3년후 글로벌 판매-수익 1위 가능”",2,,,,
"이창양 장관, '현대차 로봇개발' 핵심거점 미국  보스턴 다이내믹스 방문",1,,,,
현대차 생산 라인에도 5G 특화망…인공지능·증강현실 기반 생산,1,,,,
"현대차·기아, 지난달 미국  판매 15% 안팎증가…친환경차·SUV 선전",2,,,,
현대차 '2023 캐스퍼' 출시…실용성 강조,2,,,,
삼성전자 추월한 현대차...1분기 영업이익 3조6000억원,2,,,,
"사상 최대 실적 현대차·기아, 52주 신고가",2,,,,
"현대차, 2023 현대 N 페스티벌 개최",1,,,,
"현대차, 2분기 실적도 고공행진 예측… 제네시스·SUV·전기차 삼박자 훈풍",2,,,,
비싼 차' 잘 팔리더니…현대차 1분기 실적 '역대 최대' 찍었다 ,2,,,,
"현대차, SK온과 미국 에 배터리공장 만든다… 연  전기차 30만대분 생산",1,,,,
현대차 1Q 영업익 3.6조 '어닝 서프라이즈'…'상장사 톱' 간다,2,,,,
"현대차, 1분기 영업익 3.6조원…삼성전자 제치고 첫 '왕좌'",2,,,,
미국  현대차 2족 보행 로봇 만난 이창양 장관 “정부·기업 로봇 협력”,1,,,,
"이창양 장관, 현대차 로봇 개발 거점 '보스턴다이내믹스' 방문",1,,,,
"현대차 4월, 글로벌 시장서 33만6천대 팔았다",2,,,,
실용성 높이고 색상 추가된 현대차 '2023 캐스퍼' 출시… 가격 1375만~1870만원,1,,,,
"현대차의 변신, 고수익 브랜드 됐다",2,,,,
"현대차, 통학차량 무상점검 실시…”어린이 안전 지킨다”",1,,,,
"현대차, 레이스 대회 '현대 N 페스티벌' 개최",1,,,,
"서울시-KT-현대차, 서울 어린이 행복 프로젝트 업무협약 체결",1,,,,
"현대차, 영업익 상장사 첫 1위 기록…삼성전자 제쳤다",2,,,,
"현대차-SK온, 북미 전기차 배터리 합작…6.5조 투자",1,,,,
현대차 미국  법인 지난해 순이익 140% 증가...삼성·SK·LG 등 일제히 감소,2,,,,
"현대차, 모터스포츠 대회 ‘현대 N 페스티벌’ 개최",1,,,,
현대차 '부릉부릉' 엔진 사운드…'운전할 맛 나네',1,,,,
"현대차·기아, 4월 판매도 '쾌속 질주'",2,,,,
"휴맥스모빌리티-현대차, 통합 모빌리티 플랫폼 사업 협력",2,,,,
현대차 아반떼 N TCR ‘TCR월드투어’ 더블 포디움,2,,,,
"현대차, 1분기 영업익 3.6조…상장사 1위 등극",2,,,,
"현대차, '뉘르부르크링 24시 내구레이스' 8년 연속 출전",1,,,,
"동원F&B, 불황형 소비 힘입어 실적 ‘점프’-현대차",2,,,,
"동원F&B, 1Q 실적 기대치 상회…불황형 소비 수혜주-현대차",2,,,,
"현대차-휴맥스, AI 모빌리티 서비스 협력…""김포골드라인 대체""",2,,,,
"“역시 그랜저도 효자”…현대차 1분기 영업이익, 전년비교  86.3%증가",2,,,,
"현대차 1분기 월 1조2000억원씩 벌었다…""어닝서프라이즈""",2,,,,
"RV에 밀린 세단, 이젠 희귀종?…현대차·기아만 남는다",2,,,,
"현대차, ‘캐스퍼’ 가성비증가… 1490만원대 트림 신설",1,,,,
현대차 ‘VH 어워드’ 대상에 네팔 작가 수바시 테베 림부,1,,,,
"동원F&B, 견조한 성장…주가 우상향 전망-현대차",2,,,,
"현대차 아반떼 N TCR, 세계 투어링카 대회 개막전 1·2위",2,,,,
" SK E&S, 환경부·현대차와 '수소 통근버스 전환' 협약 체결",1,,,,
"현대차, 국내 최대 모터스포츠 대회 ‘현대 N 페스티벌’ 개최",1,,,,
"현대차·SK, 미국  배터리 공장 확정…연산 30만대분 생산",1,,,,
"현대차 월 1조2000억원씩 벌었다…1분기 ""어닝서프라이즈""",2,,,,
"현대차·기아 1분기 실적, 도요타·GM도 제쳤다",2,,,,
현대차가 협력사들에 ‘탄소 중립’ 교육 나선 까닭은?,1,,,,
"현대차, 실용성 높인 ‘2023 캐스퍼’ 출시",1,,,,
현대차 1분기 영업익 3.6조 ‘첫 상장사 1위’… 미국 서 전기차 승부수,2,,,,
 현대차 국내 최대 단일차종 레이스 'N 페스티벌' 개최,1,,,,
"이창양 산업부 장관, 미국 보스턴다이내믹스 방문…""현대차와 다양한 협업 기대""",1,,,,
"3년 뒤 자동차 업계 지각변동?…""현대차, 세계 1위 가능성""",2,,,,
"""로봇에 생존 달렸다""…'고객'이던 삼성·현대차도 '공급자' 변신",1,,,,
"기아도 1분기 2조8000억 영업이익 신기록, 이익률은 현대차 앞섰다",2,,,,
“투쟁해서라도 요구안 쟁취해야”...현대차 노조 파업하나?,0,,,,
